url,rating
https://food-cms.grab.com/Merchants/4-C6NGTN3VJTMZCA/photoexhibition/5246d98072b64b8fa323c08dd534c3d5_1718690021305307656.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C3VCNRDDHEVYR6/photoexhibition/59f9c9b27a4241d093d3f72ae9691152_1732593856777247600.jpg,neutral
https://food-cms.grab.com/Merchants/4-C2UUJLMASAAEL2/photoexhibition/767a2b79730c426eaa2942313052bfdb_1732697665030047557.jpg,good
https://food-cms.grab.com/Merchants/4-C6NBAKBVBGKJG6/photoexhibition/7ad8c3c9b0794401bbde15d968961a30_1723430041490547612.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C33TAVCGJLN1TN/photoexhibition/7e7a722832014d1384051a7e5f70ab08_1742455948966629762.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C32ENNNCJTKJJA/photoexhibition/d5321aabe2f846b180ab403de64f1ea0_1734940229701002564.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C36YNTKAFGEDCN/photoexhibition/3dadee80cd574b18b28ab704e452ed48_1733714550656615382.jpg,neutral
https://food-cms.grab.com/Merchants/SGDD05621/photoexhibition/1dbaa8f510bf4b0aa06a677a61229d7e_1735281415460924981.png,neutral
https://food-cms.grab.com/Merchants/4-CZCBA221G7CEHA/photoexhibition/04be9aad1cf84551853ef90afcf19a62_1735280748086345070.jpeg,bad
https://food-cms.grab.com/Merchants/4-C6MHWBXTCA5WNA/photoexhibition/b01bd82e142941a29144447d33869209_1734578032433796618.jpeg,bad
https://food-cms.grab.com/Merchants/SGDD11929/photoexhibition/a2153f504053429b801813586262c4ca_1733371209020854630.png,neutral
https://food-cms.grab.com/Merchants/4-C6LZSEKFMAUUGJ/photoexhibition/fd4408d139b64f3b9e8b877e627716b4_1734083531278839686.jpeg,good
https://food-cms.grab.com/Merchants/4-C3TGJBDZNAAFGE/photoexhibition/b211d72dffc9434dba5dde48e92e6536_1732866400795016634.jpg,neutral
https://food-cms.grab.com/Merchants/4-C63BPCNFBBNVNE/photoexhibition/3099fc1d51cf4e48843a9c3d90237487_1732176898273115988.jpeg,bad
https://food-cms.grab.com/Merchants/4-C6N2CRDFGYV1AJ/photoexhibition/1c3252ccbdd245c7b808d2ee5e5654a0_1723429944860945938.jpeg,neutral
https://food-cms.grab.com/Merchants/SGDD06197/photoexhibition/1864303c4df5470db41f283354a94930_1733297451679504362.jpg,good
https://food-cms.grab.com/Merchants/4-C2CDRKCDLYLYL6/photoexhibition/ab35f597497a48b6956342246e0d9ec5_1733467054847567874.jpeg,good
https://food-cms.grab.com/Merchants/4-CZBGAFBEETDXRX/photoexhibition/03c4d3060b4d4849bb8df1aede1830a3_1733738636468128633.jpg,neutral
https://food-cms.grab.com/Merchants/4-C2WJJYJGJU6ZGT/photoexhibition/b79464d90fba4d04b120480f8153d624_1734059931880496399.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C62TJY2ZLNVBV6/photoexhibition/2fe747f0ea834d7f8c012ba8f34c85ab_1734074121957720057.jpeg,good
https://food-cms.grab.com/Merchants/4-CY6KVY4YEKWWC6/photoexhibition/4263529e69954ada83c5400f9ed116a9_1733467054773183558.jpg,good
https://food-cms.grab.com/Merchants/4-C6TUA2L1GNL3ET/photoexhibition/c03e0f4135aa447db4774cc61407728b_1732167942895583382.jpeg,neutral
https://food-cms.grab.com/Merchants/SGDD09291/photoexhibition/62c17ed27cf3474b893c691bfc43112e_1733456899774096915.jpg,neutral
https://food-cms.grab.com/Merchants/4-CZEUSFJXR3WJNN/photoexhibition/7a55e0205d8644199b39ec4b7663cf61_1732596306361849862.jpg,neutral
https://food-cms.grab.com/Merchants/4-C63UGYNTLFM2VT/photoexhibition/8c3f06ba8ca94a6886b7a1ac4da216e9_1733203231679006850.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CZA3CEXZJEXGVJ/photoexhibition/19dd7928f22f47ad93620325ffad5552_1744356231046738167.jpeg,bad
https://food-cms.grab.com/Merchants/4-C65KG6NYNRJXT2/photoexhibition/3a10554e164142b3867a85f8cf1eb3fb_1737366152979553183.jpeg,bad
https://food-cms.grab.com/Merchants/4-C4NGLUWAEBL1EE/photoexhibition/cbfd136a5fe3413190d210cbb2860e6f_1740455128518825609.jpeg,bad
https://food-cms.grab.com/Merchants/4-C63WCBA2CGEYA2/photoexhibition/7b477aad4bc54105bf27bfce33c7062a_1734511339142228159.png,bad
https://food-cms.grab.com/Merchants/4-C2EHDFCCL8KXCN/photoexhibition/e7d7a7c995b54a94a10320f7ce267f34_1741751642980266537.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C63HAF6KVNEELJ/photoexhibition/885c44377a18488ca575f22c7ff2be0d_1742896394775688320.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6KXE62CLUCKFA/photoexhibition/43b3523190f84cfba272b5e9fa532913_1713434654254952429.jpeg,bad
https://food-cms.grab.com/Merchants/4-C7AGGKLHAE3UCN/photoexhibition/d678bc1f06564ca590e818ed745073c3_1740635597140124070.jpeg,neutral
https://food-cms.grab.com/Merchants/SGDD09810/photoexhibition/6fef86f558aa442fb2c88500fbedb188_1735545963190573112.png,bad
https://food-cms.grab.com/Merchants/4-CZDEA662N8ATET/photoexhibition/a8fa189fd8bb44e3a42429da663a29e6_1733802409882004888.jpg,neutral
https://food-cms.grab.com/Merchants/4-C6MBVJT3FAAFL6/photoexhibition/dae7ebd7d41240bd9eb7fa3d61569e53_1716259907972786871.jpeg,bad
https://food-cms.grab.com/Merchants/4-C6VTCJNDJTAHNX/photoexhibition/4c4b457d511a4622947d454646f7cace_1725014597997444058.jpeg,bad
https://food-cms.grab.com/Merchants/4-C2EFGB4CLJAHEJ/photoexhibition/a3e6545228fa413db7dd1e565c10ae94_1737433272661782756.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6LBEY4JUA3VVN/photoexhibition/abddedeccd9542c7801e67beb34e14bc_1714379407329225333.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CZEYCAVUKFAJLN/photoexhibition/8cd14fc9c56c4b628ddf6c9efd0f00e4_1740472658167623511.png,neutral
https://food-cms.grab.com/Merchants/4-C7BFLTBHKE4BAA/photoexhibition/b2c0cb67128b4571b2120dd9e5034f2f_1742802849286845631.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C3NJGN6BRF4BE6/photoexhibition/778ff002bcb04339b156b418db3301dc_1723112289077046804.png,neutral
https://food-cms.grab.com/Merchants/4-C3VFGYWXEK4YJX/photoexhibition/2ff78b380dda48e6a325a9b746f93a1d_1733453622303917901.jpg,good
https://food-cms.grab.com/Merchants/4-CZL2GJ2VJLDCCJ/photoexhibition/c5abeaf33aa1431189f3726452b9fbef_1733481608623214016.jpg,good
https://food-cms.grab.com/Merchants/4-C66WHA5ACKAUJN/photoexhibition/de0c42980bae4b22afda8c102977efd0_1742891155100253155.jpeg,neutral
https://food-cms.grab.com/Merchants/SGDD09018/photoexhibition/3ab4e180e59e417fa0bce6b961955d37_1728555028364026399.jpeg,bad
https://food-cms.grab.com/Merchants/4-CY4GTX2CGB3DEX/photoexhibition/cd1c8e8fe6ef43ad8ff82422e5ed8ec7_1734593800590969663.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C4ACNJ5UV6LGA6/photoexhibition/a2a31b7fbaa44b96ace751e4f2eb7621_1733994863958233527.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6NBPBMKN8BEV2/photoexhibition/fc995f2b9d1b4fee88f62494fef2551b_1718180739970894805.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C4DVET6CDE5BNE/photoexhibition/b029524aaab64fee88601294bdff8508_1734058955079448370.png,neutral
https://food-cms.grab.com/Merchants/SGDD01065/photoexhibition/a21f10f947ea44baa5d2db13c66deee8_1728381536245119400.jpeg,bad
https://food-cms.grab.com/Merchants/4-C66GNFNARXWXRA/photoexhibition/6091c6cc05ed40cab85dc4a72ec1a17f_1738720030570209052.jpeg,bad
https://food-cms.grab.com/Merchants/4-C6UCKELBTUMCBE/photoexhibition/6ba8752182de45c186680d20541ba7f4_1732854922783592187.jpg,good
https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CZJHGAEHAJ4UTN/photoexhibition/ee96df3d332946f39c5bad97bd5a0a72_1684815452945317665.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C2CDRKCDLYLYL6/photoexhibition/a7dcdedd167942d385eb688cc78cf2e7_1733467055054406472.jpeg,good
https://food-cms.grab.com/Merchants/4-C6V2TFDHRNKUGA/photoexhibition/428087826aeb492b83c24e3afec0dab8_1734926312488988414.jpeg,good
https://food-cms.grab.com/Merchants/4-C63XR7JEETN1CN/photoexhibition/ffc8a17c1b4046538e4bcee8a53102f1_1738735091048913823.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CYUFV4DAAVAATE/photoexhibition/e7b6fbe34fad441296212724ede6792f_1733391249365763656.jpeg,neutral
https://food-cms.grab.com/Merchants/SGDD01762/photoexhibition/9e0954d91a354ef59dde79f9fd43ecf8_1733199182570955359.jpg,neutral
https://food-cms.grab.com/Merchants/4-CY6TT2VANPDKA6/photoexhibition/ebf994c59b834bbf87f42660cc2b1fb9_1735283453721215907.jpeg,bad
https://food-cms.grab.com/Merchants/4-C6TGVJLYEVMBME/photoexhibition/2e71cb7f80e0448bbdc03adc493da56d_1737512326531579444.jpeg,bad
https://food-cms.grab.com/Merchants/4-C63JR22UVECCWA/photoexhibition/461f711b6a5f4b3c9d2cb71193b6511d_1733995924690483164.jpeg,bad
https://food-cms.grab.com/Merchants/4-CYTKLXE2TFVAGX/photoexhibition/dee8b1329e9f41f8b7fe86606c39fcb0_1734339829688120041.jpeg,good
https://food-cms.grab.com/Merchants/SGDD03050/photoexhibition/868654765eab4666b40a6136728b9cac_1733280619842599918.jpg,good
https://food-cms.grab.com/Merchants/4-C2DTPCCDNXVTVA/photoexhibition/7129644cd17340669a707c44a9fb41a1_1733471850523571667.jpg,good
https://food-cms.grab.com/Merchants/4-C62EGGDJJP2EFE/photoexhibition/5a234b9a716948f8bc2e75c2cc65968a_1740463108102516913.jpeg,good
https://food-cms.grab.com/Merchants/4-C2T2J4CGVBXFTA/photoexhibition/3db01b48cf3f47288fe617a77f9a9070_1741058554590472023.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C2UGEUCKVRCCGJ/photoexhibition/6dab14b6f13c44fb9bc628238e18f812_1741160639041798019.jpeg,good
https://food-cms.grab.com/Merchants/4-C6W3J2LZG2C2G6/photoexhibition/e0ccddc4a07740b18f4e76741e6b61b2_1734924789302261065.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C4MUBB5CNJJ2RT/photoexhibition/ee6c9bf491214e88a4effe96291da35e_1732875541980274760.jpg,good
https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CY6DRYL3E2ECNX/photoexhibition/4876bc7082db4e1cad28d7c529737adc_1696240305766808296.jpeg,good
https://food-cms.grab.com/Merchants/SGDD05428/photoexhibition/f8b34806fa1a4da7a5b1c1326097ae61_1741162751992133274.jpeg,bad
https://food-cms.grab.com/Merchants/SGDD03054/photoexhibition/40a87619c8364ab19214678e43b046f4_1733467054797712110.jpg,neutral
https://food-cms.grab.com/Merchants/4-CZNKE7BYHBWATJ/photoexhibition/12f1480127034a308a1cc65414a39c7a_1733741456169038967.png,neutral
https://food-cms.grab.com/Merchants/SGDD08723/photoexhibition/710a72a7756349b28afc6db6c80277bd_1733132949280970372.jpg,good
https://food-cms.grab.com/Merchants/SGDD05014/photoexhibition/fa0414496bba41a1b2f1821c9583b624_1733111270253117164.jpg,neutral
https://food-cms.grab.com/Merchants/4-C6BVHE3FGYCET6/photoexhibition/5eb3de263c9748b9aa8e4b170b18e1ce_1739253595159190077.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6MZRF43CJ2WNN/photoexhibition/77cc9f8f380b4d48887cda37125e627b_1717728986189679226.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C3T2LADWA4JBJE/photoexhibition/49f876031648401ab73d6344a79854d7_1742879343523604430.jpeg,bad
https://food-cms.grab.com/Merchants/SGDD05592/photoexhibition/849449e3121e4410bbf3dd956a326aed_1733370016705907995.jpg,neutral
https://food-cms.grab.com/Merchants/4-C62TL3NCJAAXG6/photoexhibition/aeec54f4baba4728b8abbc39b58171d0_1734331882500849189.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6MYTPKDJEBECN/photoexhibition/bd4f63e56e3c4351a2452a2757cdc383_1734679405304526995.jpeg,good
https://food-cms.grab.com/Merchants/SGDD07632/photoexhibition/c7a8b92c09c2423caebbf7b7a735266c_1736151141659338471.jpeg,bad
https://food-cms.grab.com/Merchants/4-C6UCKELBTUMCBE/photoexhibition/88b78b0b50a34ee5a5bd8a9f88a6c142_1732854922858794777.jpg,good
https://food-cms.grab.com/Merchants/4-C2EVGB6ULN6XN2/photoexhibition/55b248262252447c9b6c90bb766a07ea_1732854921915812150.jpg,neutral
https://food-cms.grab.com/Merchants/4-C3K3NYJZRAE1PE/photoexhibition/ce5541d6f8464d8482149fdb03db33fe_1732785507479821172.jpg,bad
https://food-cms.grab.com/Merchants/4-C2WJJYJGJU6ZGT/photoexhibition/a45f7378f5884f9382abaf6de5ce0f28_1734059881282173842.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C4BFUATDSE3JAJ/photoexhibition/11c9af624eca4b6fbc463868b1ee5f0e_1734675245379468610.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6VXGN2KDAVJA6/photoexhibition/95f91e3986d34d739a7272c761cbf733_1739253492298977376.jpeg,bad
https://food-cms.grab.com/Merchants/SGDD11564/photoexhibition/04b40c68659a42feb3dd7b0267ef7177_1742284586206798094.jpeg,bad
https://food-cms.grab.com/Merchants/4-CY4GNT22E6UAL6/photoexhibition/dd3b2cb17f5a4ffebc26345b452f3f55_1742881612113002265.jpeg,bad
https://food-cms.grab.com/Merchants/4-C64KGP4FTLM3NA/photoexhibition/4d10e0c537f9444f8bb744a08306f8f0_1735791055938639205.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C3DDNLKYR4NFVN/photoexhibition/edf947c6aa7a4fdcb933c00092c5e4ee_1732697568569451707.jpg,good
https://food-cms.grab.com/Merchants/4-CYVZN62GC3JYPE/photoexhibition/6200c8055c74491f9cbb35a9517acf0c_1733112033767795478.jpg,neutral
https://food-cms.grab.com/Merchants/4-C6MFLJUUL2TWWE/photoexhibition/d86f02d88103490a9a602ab3646ed0eb_1734593531654474338.jpeg,good
https://food-cms.grab.com/Merchants/4-CZCUV333L6BHPA/photoexhibition/756f7ab4249c4c86a9eefce6d6742877_1733469647915008885.jpg,good
https://food-cms.grab.com/Merchants/4-C2VZEXMEABTEHA/photoexhibition/8f273f79b1774557a392cf877c83cf16_1732875542175029515.jpg,neutral
https://food-cms.grab.com/Merchants/4-C6TGAJUTFBBYLA/photoexhibition/69cefa85c9814488813fa02483a65075_1723608559863366481.jpeg,good
https://food-cms.grab.com/Merchants/4-C2WVSAM3VYDVRX/photoexhibition/fd2d65be84064110a7f9a8087884ac61_1734662917103771261.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6EVN7EEJXM1EE/photoexhibition/4a7627dfac054c10a6ab58af5b84e9d3_1709276873414053357.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C631HBUAEUUDDE/photoexhibition/7099a44de64742f2ac3378281a73ec1f_1740466663850570496.jpeg,good
https://food-cms.grab.com/Merchants/4-C2WJJP5XRPE1JJ/photoexhibition/09af7c3d2a8e41c39b36340702ed718f_1712130761272410183.jpeg,good
https://food-cms.grab.com/Merchants/4-C6MUGPKTLPTKNT/photoexhibition/94438d4a605d445da51f1432600e2985_1734405909363096538.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C65ZWBMHSEN2CT/photoexhibition/c267b1d0dad34aafad1dba1e634310e1_1738733966499695383.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6TZEUUGRJ5VHA/photoexhibition/fa07a0918d5447fa8ecbf0d1c3e57e1c_1734512989478323099.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6NKRNJTCADVJX/photoexhibition/45e1591b73564c438245f82c1d0397da_1733910932677277109.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CZL2GJ2VJLDCCJ/photoexhibition/dff2ad34ecf14b05879d817e62bcfbaf_1733481608509460979.jpg,good
https://food-cms.grab.com/Merchants/SGDD05592/photoexhibition/fb3ba76209fa4db3b7a52cb2f90a6054_1733370017215362908.jpg,neutral
https://food-cms.grab.com/Merchants/4-C4B2VB41FCKTG2/photoexhibition/314c893fbaa94b92923c7f259758105a_1735267987588017470.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C7ADNKTGBFE2HE/photoexhibition/57df93d1c1b14a47ade8929bc253cc63_1740366013531332991.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C2DELFNUTFVKNA/photoexhibition/6ce6c605941f481d959c0e30c194fae9_1723429438053228390.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C65WKE3CVUVAJE/photoexhibition/eec4159507b6421181ea968a1d59056c_1737360008474805050.jpeg,bad
https://food-cms.grab.com/Merchants/4-C2KYNXCDAFTTV2/photoexhibition/e9b792e5c71b4aaca4ba96e4daaba48d_1735290424433571126.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6C3AN3YLYAYUE/photoexhibition/e784c8b8c5cf4d22a9ab203cdf250317_1734672993941066844.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CYUGTK2JNBACPE/photoexhibition/1934c43212fe4a9688b05d80d1acc2bc_1735289080495965612.png,bad
https://food-cms.grab.com/Merchants/4-C65CKFWVSFVFTN/photoexhibition/355bc2924c4a4ee19bc0b62c6248cc8c_1742436006177740134.jpeg,neutral
https://d1sag4ddilekf6.cloudfront.net/Merchants/4-C6E2AAWDL65EA2/photoexhibition/26ee84d5fe54446eb232a7ff31bc2a07_1709871209928975253.jpeg,bad
https://food-cms.grab.com/Merchants/4-CYUFCABJVE3DCX/photoexhibition/c34344edd2e64dea9529244478e90bc6_1733369474179241559.jpg,neutral
https://food-cms.grab.com/Merchants/4-C2UUJLMASAAEL2/photoexhibition/c8b368b0b33547289204215634f54d4a_1732697664836227954.jpg,good
https://food-cms.grab.com/Merchants/4-C363R8MVWABZBA/photoexhibition/1bb8f8ead45744b6bef94db1a192d70d_1733280733825730648.jpg,good
https://food-cms.grab.com/Merchants/4-C6UTDFKCE2M2J2/photoexhibition/2abadea7565a40d99c122f4092695f8a_1734344408975663544.jpeg,good
https://food-cms.grab.com/Merchants/SGDD09507/photoexhibition/568ff183690d4ba0945ab0d06c208feb_1741161125103135724.jpeg,good
https://food-cms.grab.com/Merchants/SGDD01304/photoexhibition/5fee1472c0cb441ebf1d83a05bc5e690_1733820896812928145.jpeg,neutral
https://food-cms.grab.com/Merchants/4-C6NBLZEHVT5TVX/photoexhibition/36a39ed7d2a84547b8ccc4ceda876b55_1734416190690395482.jpeg,bad
https://food-cms.grab.com/Merchants/4-CZLBVEX3FE2JPA/photoexhibition/147160affb84475f98d836b5073557de_1733303922558232092.jpg,neutral
https://food-cms.grab.com/Merchants/4-C6CHWAEGJ3NFN2/photoexhibition/84f9786df4c74db48d21176a35902e25_1733481609418760204.jpg,neutral
https://food-cms.grab.com/Merchants/4-C2ATKBBAG6VZGA/photoexhibition/4130d7f2ac2746ab8ef4018d07adf880_1741596633936321814.jpeg,bad
https://food-cms.grab.com/Merchants/4-C2XVSECEGRNKKE/photoexhibition/9a956a1c924948d38e8a969b84f880cb_1735269037127336690.jpeg,bad
https://food-cms.grab.com/Merchants/4-C2XFRF5GGBJBEX/photoexhibition/550bfa071923468bbe9175a28f6520e6_1733132949875831762.jpg,neutral
https://food-cms.grab.com/Merchants/4-C3WVT6CHUEMBNT/photoexhibition/d9dfce383d1249658517353c4c95f2d9_1733220386871417068.jpg,good
https://food-cms.grab.com/Merchants/4-C62XVA3GDGLFMA/photoexhibition/755dc75ed9694537bcbaa94acbd81ff4_1734340553778895506.jpeg,good
https://food-cms.grab.com/Merchants/4-CY6TT4EJJF5HFE/photoexhibition/a2d3483bd9fd45b9a528a8eadac1b8c7_1735283821721659212.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CZCUEAJVRYU3CA/photoexhibition/bf1cdcfee9d84551b189d780f734565b_1732263348132590635.jpeg,neutral
https://food-cms.grab.com/Merchants/4-CYLTMAUCNNDXE2/photoexhibition/4ffa166a898f4c398ebb2bd6dca07d08_1735288240774377573.png,neutral
https://food-cms.grab.com/Merchants/4-C66JVYKHCPJDGX/photoexhibition/2d6a18d6f0a14753820a2e33e2efd011_1738896967607367596.jpeg,neutral
https://food-cms.grab.com/Merchants/SGDD06382/photoexhibition/0d8876e855e940d7977bb365c938972a_1733371292842195952.png,good
https://food-cms.grab.com/Merchants/4-CYLJWGMVVLNVTE/photoexhibition/0c8772bc2d3146478ad3380b842e7cde_1733297452129702393.jpg,good
https://food-cms.grab.com/Merchants/SGDD00296/photoexhibition/203a40d325b64bd18da1910b436f218e_1733385223019895873.jpg,good
https://food-cms.grab.com/Merchants/4-C3LWLJT3VNVEGT/photoexhibition/db0fe075608d4de2898eaaa4ef0d7473_1742891846233690012.jpeg,bad
https://food-cms.grab.com/Merchants/4-C363TXCVGXJGLA/photoexhibition/74ef44b7656e45c6873cb5c62517c53c_1732854715912336928.jpg,good
https://food-cms.grab.com/Merchants/4-C3VCL36HC7MKWA/photoexhibition/ce856937eba6463aa127e5bc47f8801a_1735199452370370813.png,bad
https://food-cms.grab.com/Merchants/4-C6UCKELBTUMCBE/photoexhibition/6a545a66b3de4716b4cea7d06e017e74_1732854922604508035.jpg,good
